DATE,GID,CUSTOMER_CLASS,CUSTOMER_ADDRESS,A10,A20,A30,A40,A50,A60,TOTAL,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
20230130,13,내국인,관내,100.73,66.2,22.24,101.39,22.0,119.24,431.81,104.91,117.99,117.58,61.24,140.18,46.11,588.01,113.7,92.91,53.97,4.19,119.82,15.81,400.39
20230130,13,내국인,관외,28.54,113.47,126.64,70.05,20.87,56.7,416.27,22.4,74.72,18.42,65.38,126.76,13.71,321.39,57.36,4.34,52.51,9.42,7.74,56.78,188.14
20230130,14,내국인,관내,111.91,2.49,104.46,129.74,146.37,85.28,580.25,107.11,50.95,58.46,38.07,32.94,121.62,409.14,85.46,25.2,140.57,45.9,35.95,126.65,459.73
20230130,14,내국인,관외,99.3,48.98,68.59,118.48,30.12,29.04,394.53,105.28,56.49,96.91,81.85,63.31,15.74,419.58,80.25,8.4,146.89,115.09,53.59,135.67,539.9
20230130,15,내국인,관내,93.53,74.68,81.62,143.25,65.77,130.49,589.35,116.27,66.45,134.5,74.1,102.28,125.69,619.29,103.87,99.69,63.87,123.37,7.82,39.67,438.3
20230130,15,내국인,관외,27.1,82.58,103.3,122.95,74.76,3.56,414.25,126.71,99.82,25.68,117.34,62.21,36.95,468.72,117.2,126.05,118.66,42.95,128.1,14.97,547.94
20230130,16,내국인,관내,122.29,78.83,126.08,33.65,124.9,105.61,591.36,37.09,5.54,84.97,89.04,66.32,47.95,330.9,21.15,12.58,78.56,114.87,37.54,51.15,315.85
20230130,16,내국인,관외,56.27,50.47,138.96,31.15,105.12,19.18,401.16,72.13,90.63,131.33,79.28,50.19,19.46,443.02,13.19,105.24,128.95,146.53,95.01,88.46,577.37
20230130,17,내국인,관내,56.56,112.52,86.05,133.34,52.28,115.61,556.36,76.77,13.19,147.64,139.01,69.53,44.52,490.66,121.93,128.89,55.51,40.15,66.73,15.1,428.31
20230130,17,내국인,관외,66.5,116.09,82.29,119.27,80.28,9.67,474.11,97.32,140.37,68.15,46.5,142.74,0.03,495.12,6.67,103.4,69.52,93.82,114.47,85.51,473.39
20230130,18,내국인,관내,122.95,47.47,126.19,2.18,20.92,80.06,399.78,134.36,39.25,20.47,53.96,109.43,22.66,380.13,50.0,140.92,30.33,130.4,49.05,59.47,460.17
20230130,18,내국인,관외,147.11,102.36,93.98,60.19,15.34,35.83,454.81,37.47,96.82,22.77,149.22,54.19,89.86,450.33,137.94,28.27,123.5,50.92,67.38,93.85,501.88
20230130,19,내국인,관내,83.72,37.56,6.47,82.79,15.01,40.86,266.42,92.83,34.86,144.99,60.33,59.72,2.8,395.54,77.03,119.61,132.44,119.77,92.14,90.45,631.45
20230130,19,내국인,관외,125.74,114.15,29.97,70.26,110.39,4.7,455.21,32.54,142.74,116.19,55.25,71.86,141.12,559.7,10.35,52.68,123.76,128.47,1.63,17.4,334.29
20230130,20,내국인,관내,18.62,96.93,69.47,103.56,98.76,74.0,461.33,123.69,9.81,127.31,130.37,132.85,50.03,574.06,18.68,99.37,49.62,100.76,49.36,18.29,336.08
20230130,20,내국인,관외,131.34,119.23,139.92,74.91,6.8,71.04,543.24,144.09,149.6,50.74,145.21,47.89,126.98,664.51,136.34,22.47,88.49,52.61,35.2,134.89,470.0
20230130,21,내국인,관내,106.87,111.51,141.67,118.28,112.28,8.06,598.67,125.19,131.91,50.88,13.85,4.01,116.62,442.47,93.13,56.81,87.68,147.75,137.99,148.04,671.4
20230130,21,내국인,관외,122.8,100.56,117.03,114.13,142.74,115.52,712.78,97.5,36.77,1.82,15.62,39.67,41.48,232.87,102.11,137.08,7.42,54.49,61.17,138.09,500.36
20230130,22,내국인,관내,56.72,96.11,112.3,64.93,84.88,40.66,455.6,139.82,6.46,44.9,98.71,42.79,85.27,417.94,49.35,148.82,0.07,10.4,44.61,105.1,358.35
20230130,22,내국인,관외,134.17,119.81,146.33,64.29,104.04,52.71,621.34,80.72,129.21,87.83,15.98,50.68,127.85,492.26,132.93,32.13,29.13,106.6,78.74,104.42,483.95
20230130,23,내국인,관내,43.07,108.13,109.36,90.3,127.88,60.25,538.98,43.23,85.95,36.7,112.31,95.31,131.66,505.16,120.39,15.14,147.59,62.72,133.2,28.54,507.59
20230130,23,내국인,관외,80.51,27.58,59.96,27.88,71.87,10.18,277.98,136.82,100.32,130.5,147.07,83.66,32.1,630.46,1.68,143.62,44.83,99.58,113.47,71.95,475.13
20230130,24,내국인,관내,105.74,101.42,0.33,47.14,26.96,8.19,289.76,22.61,58.64,132.71,128.77,24.94,65.95,433.63,104.67,29.51,123.19,130.32,39.46,79.44,506.59
20230130,24,내국인,관외,40.04,47.17,33.42,78.99,83.84,6.66,290.12,18.21,76.75,116.19,46.72,67.17,73.45,398.49,101.86,96.7,119.19,104.78,131.03,109.54,663.1
20230130,25,내국인,관내,140.24,136.73,108.6,45.87,140.04,45.11,616.59,19.31,71.95,69.45,8.01,83.99,34.88,287.59,123.49,116.02,70.29,98.74,144.47,89.0,642.01
20230130,25,내국인,관외,80.36,98.45,35.46,117.4,28.81,90.27,450.74,45.18,110.03,61.41,17.98,132.3,67.21,434.12,31.07,32.38,44.53,50.95,59.25,93.03,311.21
20230130,26,내국인,관내,69.02,7.56,98.06,123.73,148.64,110.68,557.69,16.45,110.56,65.56,112.7,83.31,72.45,461.03,19.46,10.65,118.6,104.19,116.14,24.07,393.11
20230130,26,내국인,관외,145.57,68.18,21.75,73.03,126.83,50.33,485.69,95.82,0.18,11.8,59.39,4.33,35.91,207.44,105.36,110.34,100.8,75.07,62.86,96.14,550.58
20230130,27,내국인,관내,122.43,0.67,58.3,71.35,11.74,63.39,327.87,35.04,96.19,80.51,132.96,94.51,130.77,569.99,124.86,61.76,82.52,85.58,32.69,110.15,497.55
20230130,27,내국인,관외,140.91,75.8,148.63,66.36,38.83,112.51,583.05,60.14,111.48,52.39,132.11,53.55,110.32,519.99,134.12,75.03,116.29,115.17,51.19,134.98,626.78
20230130,28,내국인,관내,44.53,42.57,36.81,69.91,13.48,55.51,262.82,54.38,52.13,88.27,23.82,119.85,115.73,454.18,22.42,38.64,72.89,90.71,73.49,98.52,396.67
20230130,28,내국인,관외,97.07,109.18,115.99,86.65,10.17,30.16,449.22,19.46,84.9,27.79,144.85,23.23,148.67,448.88,136.76,76.5,37.57,114.88,70.78,137.25,573.75
20230130,29,내국인,관내,119.08,85.94,134.82,60.11,55.03,19.22,474.2,74.52,137.52,148.1,149.11,114.4,138.49,762.13,73.4,65.02,3.17,84.63,23.52,93.25,342.99
20230130,29,내국인,관외,117.4,65.25,49.27,67.47,56.68,144.39,500.47,67.66,8.54,46.32,70.5,140.52,35.28,368.82,77.44,86.97,66.41,57.54,1.26,86.15,375.78
20230130,30,내국인,관내,15.47,3.11,76.06,59.52,139.79,117.1,411.05,58.05,73.92,137.61,49.86,0.19,130.95,450.57,60.81,44.9,115.0,86.79,142.43,74.72,524.64
20230130,30,내국인,관외,106.35,90.97,6.44,16.18,21.02,8.34,249.29,130.59,112.5,39.42,60.75,3.69,1.81,348.74,71.09,35.48,62.39,50.09,140.79,91.88,451.73
20230130,31,내국인,관내,55.09,36.78,55.83,62.19,137.01,45.93,392.83,15.55,24.34,99.72,46.55,6.51,44.86,237.52,9.25,53.2,66.44,43.83,22.14,128.26,323.12
20230130,31,내국인,관외,19.73,52.05,61.41,0.98,120.83,34.99,289.98,92.53,30.03,35.3,10.02,148.36,5.13,321.38,86.21,112.67,41.61,39.53,14.81,49.62,344.45
20230130,32,내국인,관내,99.87,17.26,64.71,11.37,113.86,85.63,392.7,31.39,64.59,135.93,105.25,116.35,53.67,507.17,35.25,123.47,85.21,50.04,34.87,144.57,473.4
20230130,32,내국인,관외,87.04,108.3,57.09,42.25,74.86,59.94,429.48,14.85,117.26,45.43,0.87,51.87,105.94,336.23,30.21,18.67,4.71,67.44,72.41,90.2,283.64
20230130,33,내국인,관내,101.81,100.43,67.62,79.53,35.35,41.77,426.5,25.04,35.99,60.75,102.13,114.46,137.59,475.96,140.1,147.48,111.74,61.15,67.76,55.68,583.91
20230130,33,내국인,관외,0.8,113.55,124.17,69.36,116.07,5.06,429.03,66.33,77.17,87.91,19.59,48.76,110.77,410.54,34.91,52.98,129.64,118.08,29.58,81.86,447.05
20230130,34,내국인,관내,32.64,47.44,130.65,20.99,20.05,36.85,288.62,92.99,48.52,143.58,103.98,67.44,67.57,524.07,93.49,6.78,25.45,16.73,136.86,60.48,339.8
20230130,34,내국인,관외,0.44,82.88,43.76,131.8,10.3,22.91,292.09,129.34,51.47,142.66,18.31,35.15,79.23,456.17,3.55,20.2,48.91,80.61,80.0,99.21,332.48
20230130,35,내국인,관내,86.37,82.87,80.8,54.81,36.48,73.74,415.06,70.07,102.87,84.99,38.68,30.48,99.59,426.67,33.26,130.85,91.16,70.43,18.63,63.9,408.22
20230130,35,내국인,관외,110.83,85.03,48.08,14.1,139.14,101.6,498.77,91.18,76.04,90.89,106.74,144.38,57.95,567.18,112.7,122.74,0.75,107.45,55.39,8.77,407.82
20230130,36,내국인,관내,7.28,1.04,46.66,142.56,126.13,102.5,426.16,11.96,97.81,55.0,91.97,142.3,100.88,499.91,119.92,72.36,132.64,104.91,46.75,71.82,548.4
20230130,36,내국인,관외,122.81,31.9,105.54,106.0,79.24,0.55,446.05,75.07,70.59,64.86,98.28,142.49,64.58,515.87,78.16,138.65,81.77,42.88,125.18,120.39,587.02
20230130,37,내국인,관내,50.3,51.6,41.19,129.27,118.88,58.66,449.9,119.45,104.95,54.77,68.9,2.34,25.59,376.0,26.31,132.26,97.43,48.7,123.41,30.7,458.82
20230130,37,내국인,관외,111.11,67.23,82.24,92.15,17.96,22.91,393.59,23.44,68.42,56.61,139.66,129.85,108.19,526.16,68.96,99.25,144.58,69.23,4.92,149.59,536.52
20230130,38,내국인,관내,70.28,23.24,3.44,102.19,127.49,33.93,360.57,2.9,101.71,106.1,65.78,22.74,83.8,383.02,57.15,107.42,109.22,1.21,81.74,78.31,435.05
20230130,38,내국인,관외,116.96,31.25,48.54,53.16,77.9,6.08,333.88,91.29,51.62,97.3,138.3,34.52,3.7,416.73,106.87,50.11,17.83,45.88,19.31,113.71,353.71
20230130,39,내국인,관내,145.97,29.66,53.18,96.22,111.56,30.34,466.93,97.05,129.97,104.02,146.88,108.51,73.96,660.4,74.12,141.86,1.27,113.81,90.39,16.93,438.38
20230130,39,내국인,관외,7.32,53.43,50.79,7.26,56.86,7.53,183.19,145.11,99.83,41.33,107.15,13.08,146.39,552.88,147.1,17.69,38.19,109.45,120.89,109.3,542.62
20230130,40,내국인,관내,39.47,65.2,81.84,24.11,99.71,0.41,310.73,64.1,131.61,112.08,148.09,146.54,113.06,715.47,129.92,148.22,22.33,120.96,107.82,55.25,584.5
20230130,40,내국인,관외,63.42,116.74,127.18,54.69,104.39,22.6,489.01,72.34,109.63,66.5,136.03,132.5,99.39,616.39,143.59,120.26,35.37,19.09,14.88,124.57,457.77
20230130,41,내국인,관내,13.62,30.38,146.01,135.98,107.58,98.82,532.38,114.47,52.22,104.12,49.64,19.21,97.86,437.51,139.28,30.33,21.17,86.47,85.7,21.99,384.95
20230130,41,내국인,관외,69.19,128.45,71.44,109.5,4.93,142.72,526.22,21.06,76.33,62.12,144.69,46.9,111.75,462.84,23.8,7.0,135.63,145.18,78.74,54.16,444.51
20230130,42,내국인,관내,121.62,83.22,139.18,35.95,41.48,55.15,476.61,88.19,6.05,146.12,125.84,19.41,46.23,431.85,19.23,97.83,112.76,68.28,100.82,81.75,480.69
20230130,42,내국인,관외,42.07,74.32,47.5,132.79,76.27,61.38,434.33,130.17,74.77,15.59,83.27,34.04,101.15,439.0,56.56,120.37,75.18,72.79,115.8,45.8,486.49
20230130,43,내국인,관내,114.13,92.74,9.92,146.92,25.01,49.05,437.76,100.18,101.73,24.35,104.68,107.78,65.2,503.92,74.83,110.66,142.29,114.24,19.41,93.63,555.06
20230130,43,내국인,관외,51.34,18.15,49.72,108.4,103.38,97.28,428.29,16.36,73.83,131.83,29.4,135.36,52.96,439.75,81.29,5.83,80.57,55.29,67.34,100.54,390.86
20230130,44,내국인,관내,95.19,38.97,61.4,69.78,144.34,116.49,526.16,31.77,4.81,30.88,7.67,16.83,117.81,209.77,88.28,81.29,39.05,17.34,149.76,81.5,457.22
20230130,44,내국인,관외,53.95,119.06,127.91,149.91,35.19,54.6,540.61,103.73,55.37,140.12,68.03,88.04,44.94,500.23,10.75,43.07,35.36,101.8,79.64,39.5,310.12
20230130,45,내국인,관내,28.9,95.96,101.03,57.64,124.91,96.36,504.8,84.04,43.33,142.0,44.92,147.68,92.78,554.75,82.66,29.48,78.33,69.19,104.6,61.1,425.35
20230130,45,내국인,관외,112.48,49.5,49.04,24.76,107.03,123.64,466.45,39.37,78.4,13.71,125.69,69.18,148.03,474.37,50.59,143.42,144.65,32.58,100.49,35.31,507.05
20230130,46,내국인,관내,4.93,141.07,77.22,90.72,31.73,58.31,403.98,47.46,78.31,58.32,24.52,59.56,125.4,393.59,67.49,5.17,13.09,85.32,94.3,82.26,347.62
20230130,46,내국인,관외,128.37,3.85,81.35,137.77,83.97,32.26,467.58,55.12,55.69,48.84,2.51,30.76,23.74,216.66,53.17,63.15,32.35,107.94,143.87,116.77,517.25
20230130,47,내국인,관내,116.25,36.23,0.23,79.28,40.32,46.44,318.75,138.33,1.64,92.58,112.55,37.48,95.21,477.78,87.27,66.05,59.36,49.88,109.08,11.54,383.18
20230130,47,내국인,관외,9.87,73.48,121.38,80.95,134.21,105.12,525.0,68.68,49.95,72.46,29.37,121.48,81.09,423.03,139.72,84.9,107.86,77.89,21.46,35.45,467.27
20230130,48,내국인,관내,74.31,69.87,64.31,45.51,124.85,86.68,465.53,9.5,49.37,127.96,72.97,125.62,9.5,394.92,37.57,42.22,132.43,119.5,87.49,145.44,564.64
20230130,48,내국인,관외,19.53,110.5,64.05,10.21,92.17,124.65,421.1,22.93,111.19,93.51,109.82,44.13,47.44,429.02,33.72,134.86,87.19,24.7,2.01,114.13,396.61
20230130,49,내국인,관내,13.48,138.15,118.86,144.9,33.96,115.53,564.89,142.6,32.37,144.92,62.96,131.16,6.08,520.09,97.9,149.29,34.17,18.63,99.62,1.05,400.67
20230130,49,내국인,관외,21.71,66.42,132.85,92.41,92.84,1.65,407.88,59.48,59.22,126.55,146.41,6.75,21.6,420.0,24.16,13.79,75.45,11.58,16.12,134.7,275.79
20230130,50,내국인,관내,111.82,31.05,44.7,85.61,130.86,31.9,435.94,93.65,49.62,4.53,85.74,99.25,136.91,469.7,65.69,133.69,75.09,81.51,67.36,84.34,507.69
20230130,50,내국인,관외,53.44,13.27,53.16,73.54,116.65,25.73,335.79,38.28,45.02,121.8,68.56,60.01,69.98,403.65,126.54,36.8,56.39,61.29,30.63,79.23,390.88
20230130,51,내국인,관내,98.47,94.73,29.36,13.99,78.74,143.42,458.71,61.72,64.84,131.19,126.87,81.35,141.63,607.6,84.99,104.52,105.56,31.99,65.23,97.27,489.56
20230130,51,내국인,관외,47.37,42.22,26.16,99.04,105.82,149.29,469.9,112.91,84.65,47.69,69.45,34.83,17.03,366.56,125.06,140.18,77.52,19.68,137.48,93.62,593.54
20230130,52,내국인,관내,128.65,63.61,87.53,30.13,142.29,24.47,476.68,7.53,134.13,78.87,131.99,41.74,99.38,493.63,136.67,148.38,29.63,10.1,125.6,37.15,487.52
20230130,52,내국인,관외,139.26,48.16,54.47,96.03,92.63,82.67,513.22,63.05,72.35,141.73,123.38,91.1,15.42,507.03,76.5,82.22,92.63,30.47,71.76,45.54,399.11
20230130,53,내국인,관내,17.39,41.39,117.37,66.55,89.59,133.99,466.28,141.37,84.92,78.27,4.07,86.66,83.16,478.45,99.54,146.14,142.16,19.73,134.79,15.13,557.49
20230130,53,내국인,관외,103.72,17.93,122.44,91.96,8.62,149.25,493.92,105.71,106.9,106.93,18.55,145.87,22.7,506.65,105.37,143.25,53.46,46.62,131.73,144.87,625.3
20230130,54,내국인,관내,102.03,139.75,42.04,58.52,147.94,29.54,519.82,81.32,51.78,134.59,133.73,78.62,79.24,559.28,43.25,58.79,42.29,31.73,113.11,42.85,332.01
20230130,54,내국인,관외,118.54,100.82,133.09,119.02,48.93,93.46,613.88,30.61,94.09,100.99,29.89,56.1,65.94,377.62,86.17,15.04,142.45,96.91,88.52,121.87,550.96
20230130,55,내국인,관내,98.09,11.95,146.25,60.79,104.3,112.09,533.47,6.42,114.92,70.75,75.12,59.99,95.78,422.98,113.01,47.68,26.75,96.88,79.76,26.06,390.13
20230130,55,내국인,관외,126.28,92.46,81.49,66.99,6.79,87.72,461.72,10.35,1.15,138.39,70.83,79.51,87.81,388.04,86.84,92.15,21.02,91.03,40.52,118.12,449.68
20230130,56,내국인,관내,10.75,68.33,22.76,73.77,122.68,83.87,382.17,20.97,131.23,105.78,133.03,47.02,130.45,568.49,73.63,25.48,18.75,96.52,65.91,50.57,330.85
20230130,56,내국인,관외,66.1,32.7,128.89,69.46,144.23,130.52,571.89,9.91,46.26,114.05,74.56,22.56,5.35,272.7,7.97,17.92,132.66,76.46,25.07,89.01,349.08
20230130,57,내국인,관내,19.96,8.57,72.7,140.85,99.53,11.6,353.21,55.96,64.77,23.02,136.32,91.19,148.51,519.76,99.4,112.02,63.35,24.06,14.95,124.98,438.75
20230130,57,내국인,관외,67.81,11.3,115.46,111.44,19.3,40.34,365.64,26.68,34.48,37.89,25.67,100.01,31.65,256.37,136.75,126.77,117.61,7.19,36.99,46.66,471.97
20230130,58,내국인,관내,15.95,65.9,117.61,31.92,86.3,90.27,407.93,61.51,2.83,68.47,100.79,120.82,95.02,449.44,147.93,112.09,66.55,129.37,33.16,47.08,536.19
20230130,58,내국인,관외,35.94,142.98,26.96,10.0,17.3,126.37,359.56,124.13,23.92,128.8,36.66,134.14,88.12,535.76,59.29,130.25,93.38,138.72,26.49,21.06,469.2
20230130,59,내국인,관내,33.97,107.04,46.81,123.77,126.44,82.51,520.54,98.79,80.44,128.64,91.43,11.41,89.46,500.17,60.84,72.46,132.71,23.12,127.64,94.01,510.78
20230130,59,내국인,관외,56.81,4.6,41.15,30.57,78.99,4.95,217.06,49.35,18.31,102.38,96.45,93.41,31.59,391.48,10.81,144.71,136.47,30.31,79.46,60.04,461.8
20230130,60,내국인,관내,42.57,55.38,120.46,0.5,39.87,80.68,339.46,36.11,27.09,113.93,2.5,50.8,81.39,311.82,139.94,65.88,146.44,113.76,29.54,104.61,600.17
20230130,60,내국인,관외,23.45,136.3,90.87,68.41,98.57,17.78,435.39,114.14,43.97,105.04,36.91,119.47,101.8,521.33,87.88,95.15,124.15,33.71,135.4,58.94,535.23
20230130,61,내국인,관내,81.89,11.71,22.07,8.04,70.6,86.2,280.52,124.32,91.49,17.46,39.48,64.47,100.19,437.41,149.02,18.02,68.63,115.38,27.99,104.16,483.2
20230130,61,내국인,관외,8.67,98.93,119.89,140.83,100.31,77.39,546.02,96.15,89.96,109.84,44.99,141.84,97.14,579.92,68.48,62.18,76.26,71.5,102.26,34.77,415.46
20230130,62,내국인,관내,95.16,91.05,149.86,52.95,45.32,20.09,454.43,131.72,16.75,26.04,115.38,41.08,28.97,359.93,35.97,127.55,56.88,59.25,119.71,98.39,497.77
20230130,62,내국인,관외,149.93,148.02,26.65,28.09,1.14,73.64,427.47,2.44,106.9,88.16,1.24,139.4,58.66,396.81,114.25,9.6,20.85,8.99,13.99,84.23,251.9
20230130,63,내국인,관내,22.94,124.43,109.37,21.71,30.15,48.35,356.96,79.61,111.57,38.3,5.99,72.0,18.52,325.98,115.42,140.69,79.47,37.1,9.66,63.38,445.72
20230130,63,내국인,관외,57.4,23.88,88.27,14.63,7.92,31.86,223.94,42.11,124.67,93.35,67.21,107.24,71.74,506.32,31.09,87.68,147.25,136.7,18.59,96.33,517.65
20230130,64,내국인,관내,116.04,50.7,58.52,24.81,5.56,25.27,280.89,45.75,96.23,38.32,55.5,84.75,49.03,369.58,114.03,125.48,6.97,117.9,13.5,13.95,391.82
20230130,64,내국인,관외,101.52,51.68,29.96,133.84,142.67,74.0,533.68,101.76,100.08,97.6,86.74,36.41,86.23,508.82,110.56,41.16,12.18,43.41,124.42,21.04,352.77
20230130,65,내국인,관내,77.36,104.52,7.45,73.25,110.07,24.24,396.9,143.12,98.65,81.64,18.84,18.45,129.24,489.94,14.88,65.04,149.03,117.1,141.26,56.87,544.18
20230130,65,내국인,관외,8.16,86.65,8.51,137.72,0.56,11.4,253.0,8.33,23.7,47.12,30.96,53.18,0.26,163.56,68.19,6.81,87.01,30.4,42.49,84.0,318.9
20230130,66,내국인,관내,20.02,27.36,40.64,113.01,128.2,30.46,359.7,62.36,126.08,99.75,32.98,139.52,117.3,578.0,28.61,67.18,89.34,149.69,142.81,18.97,496.59
20230130,66,내국인,관외,38.45,9.55,138.55,133.66,77.56,28.87,426.64,121.71,53.95,136.63,89.02,40.73,84.0,526.03,135.57,42.62,22.7,56.52,145.11,87.27,489.8
20230130,67,내국인,관내,138.37,5.81,100.75,116.51,70.62,91.44,523.51,71.2,73.53,107.36,100.23,38.22,34.83,425.36,146.27,135.83,55.92,110.92,79.15,11.51,539.59
20230130,67,내국인,관외,130.57,17.03,58.07,107.92,57.98,102.91,474.49,66.23,48.01,115.21,105.14,18.96,73.21,426.76,85.91,51.83,106.9,77.56,38.66,59.44,420.3
20230130,68,내국인,관내,101.41,54.76,101.97,40.7,122.73,95.06,516.64,118.49,1.77,17.42,38.87,98.54,139.73,414.82,143.29,83.95,95.78,71.84,2.57,125.77,523.2
20230130,68,내국인,관외,44.86,20.97,91.47,89.49,126.74,100.16,473.7,61.34,40.78,106.7,104.62,44.45,126.13,484.02,94.42,76.46,41.66,77.69,108.71,11.66,410.61
20230130,69,내국인,관내,56.13,62.68,1.1,78.44,138.3,39.26,375.92,116.37,149.0,49.22,14.75,62.78,32.18,424.3,97.81,103.79,112.84,94.82,23.43,15.84,448.53
20230130,69,내국인,관외,137.76,111.0,126.07,29.16,130.27,130.53,664.81,129.21,111.65,143.98,19.49,72.22,85.75,562.29,20.23,89.11,75.25,33.3,55.6,6.57,280.06
20230130,70,내국인,관내,109.42,136.63,82.76,12.77,11.23,120.11,472.92,25.32,97.48,109.53,69.39,76.01,126.6,504.32,47.01,79.25,14.48,113.47,136.67,104.3,495.19
20230130,70,내국인,관외,8.21,118.26,121.75,53.86,61.86,76.79,440.73,12.35,10.58,45.95,13.35,86.64,92.13,261.0,47.55,19.91,120.15,49.37,132.84,141.73,511.55
20230130,71,내국인,관내,148.84,106.58,135.11,73.42,15.53,56.75,536.23,15.97,58.37,30.19,38.37,102.13,83.07,328.1,25.97,121.76,76.39,104.15,80.7,83.51,492.49
20230130,71,내국인,관외,44.17,86.27,45.68,144.56,74.62,141.68,536.97,40.44,79.58,27.55,18.99,88.45,148.09,403.1,123.36,47.55,32.16,1.03,33.47,48.62,286.17
20230130,72,내국인,관내,77.61,101.12,90.55,92.03,1.23,121.21,483.75,126.85,11.42,73.07,149.38,16.53,26.84,404.08,145.91,66.42,54.47,68.33,67.86,107.12,510.11
20230130,72,내국인,관외,83.79,47.38,48.86,15.06,17.84,105.81,318.72,6.2,65.11,12.62,149.59,40.6,19.74,293.86,46.54,8.48,145.56,23.03,122.3,84.09,430.0
20230130,73,내국인,관내,46.38,118.44,89.77,69.37,107.95,101.1,533.01,22.23,25.6,120.48,80.5,6.57,57.22,312.6,100.97,113.54,66.54,36.03,44.28,138.15,499.51
20230130,73,내국인,관외,105.44,83.38,101.43,103.84,2.95,36.63,433.67,11.88,102.88,125.69,63.66,114.16,50.2,468.46,77.96,57.43,95.14,144.68,69.17,28.3,472.69
20230130,74,내국인,관내,88.77,4.2,141.3,34.1,7.06,27.68,303.11,60.16,14.37,21.92,87.87,14.41,93.31,292.05,117.74,6.17,6.45,117.59,65.94,103.48,417.38
20230130,74,내국인,관외,104.1,35.28,103.57,77.73,33.29,135.21,489.19,145.09,87.13,78.01,93.24,62.29,139.21,604.98,147.22,15.06,102.34,53.96,135.79,10.35,464.73
20230130,75,내국인,관내,115.5,7.15,26.6,113.35,47.65,111.82,422.08,94.99,129.24,6.15,45.15,62.44,123.07,461.03,81.33,85.02,78.22,17.53,145.84,128.99,536.93
20230130,75,내국인,관외,65.19,49.72,141.95,35.95,63.79,9.55,366.15,59.29,97.66,124.61,35.8,30.29,109.9,457.54,57.93,46.64,67.19,104.59,100.35,35.95,412.64
20230130,76,내국인,관내,113.26,138.4,107.25,50.74,97.79,101.17,608.62,118.63,75.4,75.63,12.7,35.4,25.55,343.31,125.68,21.43,138.66,115.05,48.61,119.35,568.79
20230130,76,내국인,관외,18.63,7.36,7.78,17.24,25.53,93.65,170.19,75.15,59.32,104.99,53.91,89.22,1.25,383.85,46.97,80.63,49.31,125.15,139.46,52.04,493.55
20230130,77,내국인,관내,25.95,66.89,47.94,76.14,53.76,86.84,357.52,127.0,47.3,27.17,93.91,124.91,93.57,513.86,145.51,71.24,18.54,49.94,11.02,56.63,352.88
20230130,77,내국인,관외,17.66,139.62,50.93,42.55,46.48,39.86,337.08,60.66,39.37,72.61,8.69,18.72,91.48,291.53,142.78,19.57,14.59,105.89,61.3,32.25,376.38
20230130,78,내국인,관내,63.35,16.02,30.7,144.53,72.91,8.41,335.92,19.29,101.02,116.29,74.13,111.39,86.46,508.57,147.92,36.69,10.6,130.74,128.76,86.73,541.44
20230130,78,내국인,관외,87.61,50.96,42.46,71.83,24.15,48.86,325.86,0.19,122.62,128.82,142.94,63.87,27.57,486.02,57.63,104.8,138.76,55.45,5.64,18.3,380.58
20230130,79,내국인,관내,41.47,28.56,14.42,61.84,47.75,97.3,291.35,19.74,148.51,136.94,21.71,138.58,11.41,476.89,119.2,136.58,69.99,98.24,18.23,106.66,548.9
20230130,79,내국인,관외,33.69,115.01,121.98,134.92,36.39,88.04,530.05,35.44,128.49,8.11,125.01,139.77,133.04,569.86,125.41,137.31,126.7,47.09,81.03,3.5,521.04
20230130,80,내국인,관내,3.24,27.68,7.55,108.78,142.54,70.24,360.03,79.61,36.75,13.8,95.47,59.62,90.55,375.81,16.82,64.16,113.66,99.43,5.76,53.27,353.1
20230130,80,내국인,관외,119.18,24.83,35.8,39.7,88.31,52.45,360.27,65.96,100.11,135.56,109.34,48.29,17.86,477.11,91.02,5.18,145.42,91.08,133.47,34.5,500.66
20230130,81,내국인,관내,50.2,136.98,147.58,63.96,113.2,132.54,644.46,119.64,16.89,40.8,133.2,15.3,7.01,332.83,47.66,18.73,70.49,109.8,42.44,18.17,307.29
20230130,81,내국인,관외,13.59,1.53,38.16,9.94,140.85,39.73,243.79,116.68,75.22,43.06,104.75,94.53,1.74,435.97,118.15,32.16,64.84,2.25,21.04,59.1,297.52
20230130,82,내국인,관내,57.03,89.65,74.18,28.17,83.05,65.3,397.38,72.38,140.02,106.15,132.7,63.41,74.41,589.08,10.52,5.05,28.19,127.24,134.08,37.83,342.92
20230130,82,내국인,관외,115.81,64.74,109.19,135.01,57.77,45.94,528.48,131.12,142.16,30.43,101.33,9.26,11.04,425.36,114.86,119.89,45.02,84.29,3.22,0.75,368.03
20230130,83,내국인,관내,145.93,149.46,1.69,68.79,71.81,138.88,576.57,36.43,140.88,95.9,138.01,145.2,97.89,654.32,71.64,116.73,98.72,77.05,31.88,115.58,511.6
20230130,83,내국인,관외,28.97,148.79,99.51,8.85,102.26,5.82,394.21,38.06,46.16,111.97,30.92,138.94,111.28,477.33,3.43,4.79,51.99,38.57,65.41,7.31,171.49
